title,artist,duration_ms,duration_min,url
Aaina  Aryan Bahnewaal  Kashif Imtiyaz  Visualizer Video-03196128a0e33ffbc73ba3c50e9af9e2,abdullah anees,186906,3.12,https://soundcloud.com/abdullah-anees-968175341/aaina-aryan-bahnewaal-kashif?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Downers At Dusk -  Open Letter -Talha Anjum,Waryam Khan,256052,4.27,https://soundcloud.com/wrymkhn/downers-at-dusk-open-letter-talha-anjum?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
TUM MEIN ZAMAANA Incomplete Love Story  Ajay Paul ft Ronnik  Armaan Paul  insta pe hui,Bilal,206341,3.44,https://soundcloud.com/bilal-130159550/y2mate-com-tum-mein-zamaana?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Cold Hours - AleemRK - Dada,DADA,206211,3.44,https://soundcloud.com/hakeemdadamusic/cold-hours-aleemrk-hakeem-dada-1?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Hoke tetho door mei khoya apne aap nu  Wishes  Talwinder  Remix  Slowed Reverb.,Abiha_shahh,127373,2.12,https://soundcloud.com/abiha-nazar/hoke-tetho-door-mei-khoya-apne?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Koi Yeh Kaise Bataaye Ke Woh Tanha Kyun Hai,Aimen Durrani,190031,3.17,https://soundcloud.com/aimen-durrani/koi-yeh-kaise-bataaye-ke-woh?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Main Bhool Jaoon Tumhein Ab Yehi Munasib Hai by Jagjit Singh,Shakaib Arif,247741,4.13,https://soundcloud.com/shakaib-arif/main-bhool-jaoon-tumhein-ab-yehi-munasib-hai?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bazeecha E Atfaal Hai Duniya Mere Aage -Jagjit Singh,Zaharah Bukhsh,291606,4.86,https://soundcloud.com/zaharah-bukhsh/bazeecha-e-atfaal-hai-duniya-mere-aage-jagjit-singh?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Jane Wo Kaise Log They Jin Ke Pyar Ko Pyar Mila - Jagjit Singh,Samuel Saleem,377320,6.29,https://soundcloud.com/saim-john/jane-wo-kaise-log-they-jin-ke-pyar-ko-pyar-mila-jagjit-singh?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kabhi Tum Bhi Hum Se Thay Aashna, Tumhen Yaad Ho Ke Na Yaad Ho Usama Abro,338211,5.64,https://soundcloud.com/usama-abro/kabhi-tum-bhi-hum-se-thay?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mere Jaise ban Jaoge,Debasis Borpujari,376489,6.27,https://soundcloud.com/debasis-borpujari/mere-jaise-ban-jaoge?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Jagjit..kia He Pyar Jise Humne Zindagi Ki Tarah,Dr.fm,356473,5.94,https://soundcloud.com/doctorf/jagjit-kia-he-pyar-jise-humne?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
MEHDI HASAN Tere Bheege Badan Ki Khushbu se,Pavan R Chawla,259572,4.33,https://soundcloud.com/pavanrchawla/mehdi-hasan-tere-bheege-badan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Hazaar batain karay zamana,Irfan Irfan 4,226816,3.78,https://soundcloud.com/irfan-irfan-4/hazaar-batain-karay-zamana?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Jab Tere Shehr Se Guzarta Hon,nasirbashir,385707,6.43,https://soundcloud.com/nasirbashir/jab-tere-shehr-se-guzarta-hon?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ye Kaghazi Phool Jaise Chehre - Mehdi Hassan,aiv khan,207405,3.46,https://soundcloud.com/aiv-khan/ye-kaghazi-phool-jaise-chehre-mehdi-hassan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tumhare hukm k age,Rehan6,380247,6.34,https://soundcloud.com/rehan6/tumhare-hukm-k-age?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ajnabi Shehar Kay- Salman Alvi,Adeel Raja 2,374578,6.24,https://soundcloud.com/adeel-raja-2/ajnabi-shehar-kay-salman-alvi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Chahat Mein Kya Duniya Dari Gul Bahar Bano,Urdu Adab,477170,7.95,https://soundcloud.com/urdu-adab/chahat-mein-kya-duniya-dari?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Udas Logon Se Pyar Karna (Hamid Ali khan)اُداس لوگوں سے پیار کرنا کوئی تو سیکھے,SHAHNAM QADEER,384767,6.41,https://soundcloud.com/bsb_skt/udas-logon-se-pyar-karna-hamid-ali-khan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
MAHDI HASSAN ITNA TOOTA HOON K CHONAY SE BIKHAR,mahshah,508468,8.47,https://soundcloud.com/mahshah/mahdi-hassan-itna-toota-hoon-k?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Hazaar Baatein Kahe Zamana,Usman Asghar,182795,3.05,https://soundcloud.com/usman-asghar-21/hazaar-baatein-kahe-zamana?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sara Raza & Ali Abbas- Aap Ko Bhool Jayein Hum,Hafeez Ahmad Awan,312610,5.21,https://soundcloud.com/hafeez-ahmad-awan/sara-raza-ali-abbas-aap-ko?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Rafta Rafta Woh Meri Hasti Ka Saman - Mehdi Hasan,Pakistani Music,207273,3.45,https://soundcloud.com/pakistanimusic/rafta-rafta-woh-meri-hasti-ka?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Chamakte chand ko toota hua tara bana dala,Vijay Klara -,497038,8.28,https://soundcloud.com/vijlara/chamakte-chand-ko-toota-hua?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Hamid Ali Bela - Mai Ni Main KinooN AakhaN,AbdulNasir Khan,329826,5.5,https://soundcloud.com/abdulnasir-khan/hamid-ali-bela-mai-ni-main?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
laal band may nay us say yeh kaha,Saqib Mahay,352137,5.87,https://soundcloud.com/saqib-mahay/laal-band-may-nay-us-say-yeh?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
[Songs.PK] 08 - Amrinder Gill - Naajra,NnsER,262006,4.37,https://soundcloud.com/nnser/songs-pk-08-amrinder-gill?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Rangroot - Diljit Dosanjh (Punjab 1984),Hakuna Matata,113408,1.89,https://soundcloud.com/getlostintheclouds/rangroot-diljit-dosanjh-punjab-1984?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
tujko kitno ka lahoo chahiye ae arz e watan - Tina Sani,Muhammad Ali Zia,210173,3.5,https://soundcloud.com/muhammadalizia/tujko-kitno-ka-lahoo-chahiye-ae-arz-e-watan-tina-sani?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ay dill kisi ki yaad me,Umair Maaalik,202467,3.37,https://soundcloud.com/umair-malik-51/ay-dill-kisi-ki-yaad-me?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kahin Do Dil Jo Mil Jate,Yasir Nadeem,241210,4.02,https://soundcloud.com/yasir-nadeem-8/kahin-do-dil-jo-mil-jate?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Janay wo kese log thay at Old is Gold,Ali Naqvi 27,275016,4.58,https://soundcloud.com/ali-naqvi-28/janay-wo-kese-log-thay-at-old?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Main Jo Shair Kabi Hota,Abdul Hadi,230290,3.84,https://soundcloud.com/abdul-hadi-30/mehdi-hassan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kaatay Na Katay Ratiyaan - Humera Arshad (Fan Edit),Shahan Shahid,146038,2.43,https://soundcloud.com/shahan-shahid/kaatay-na-katay-ratiyaan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sham-e-Firaq/Faiz Ahamad faiz, Farida Khanum Ankuriya,447650,7.46,https://soundcloud.com/ankuriya/sham-e-firaq-faiz-ahamad-faiz?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Beautiful.................. Tazeen Taj,Taz Collection,534149,8.9,https://soundcloud.com/taz-collection/pakistani-song-beautiful?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Khairan Soniya | Falak Shabir,falakmusic,204095,3.4,https://soundcloud.com/falakmusic/khairan-soniya-falak-shabir?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Aj Jany ki Zid Na Kro | Asa Singh,Zaid Syed,333196,5.55,https://soundcloud.com/zaid-syed-295313961/aj-jany-ki-zid-na-kro-asa?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
AAP KO BHOOL JAYEN HUM ITNE TO BEWAFA NAHIN NOOR JEHAN MEHNDI HASSAN.,alvina nazir,196015,3.27,https://soundcloud.com/alvina69capk/aap-ko-bhool-jayen-hum-itne-to?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mohabbat Karne Wale Kam Na Hon Ge Teri Mehfil Lekin Hum Na Honge - Farida Khanum Urdu Ghazal,anintangible,422909,7.05,https://soundcloud.com/anintangible/mohabbat-karne-wale-kam-na-hon?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Rabb Kise Di Na Todhe,Chaudhary,217019,3.62,https://soundcloud.com/chaudhary-720084376/rabb-kise-di-na-todhe?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kitni Baar (By - Sukhwindar Singh) - Film - Zindagi Kitni Haseen Hai,Safwan Bawany,235359,3.92,https://soundcloud.com/safwan-bawany/kitni-baar-by-sukhwindar-singh?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kali Kali Zulfoon Kay Phanday Na Daloo,Abdul Malik,706990,11.78,https://soundcloud.com/xain-mallick/kali-kali-zulfoon-kay-phanday-na-daloo?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Saanu Ik Pal Chain  Sufi Mashup  Hargun Kaur  The Voice 2019  Nusrat Fateh Ali Khan,Vishuu,300488,5.01,https://soundcloud.com/vishal-kumar-375177783/saanu-ik-pal-chain-sufi-mashup-hargun-kaur-the-voice-2019-nusrat-fateh-ali-khan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Jane Kyun Log Mohabbat Kiya Kerte Hain,Dulcet Life,178145,2.97,https://soundcloud.com/dulcetkhan/jane-kyun-log-mohabbat-kiya?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Je Tu Akhiyan De Samne | Biba Sada Dill |NFAK,Sana karim,195543,3.26,https://soundcloud.com/user-581071100/je-tu-akhiyan-de-samne-biba-sada-dill-nfak?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Beautiful.................. Tazeen Taj,Taz Collection,534149,8.9,https://soundcloud.com/taz-collection/pakistani-song-beautiful?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ajj Kal Ve (Raag.Fm).official song sidhu moosewala,AmriT~J@skir@T✅,191007,3.18,https://soundcloud.com/user-834466671/ajj-kal-ve-raag-fm-official?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Libaas By Kaka | New Punjabi Songs 2020 | Coin Digital,COIN DIGITAL,267076,4.45,https://soundcloud.com/coindigital/libaas-by-kaka-new-punjabi-songs-2020-coin-digital?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kaka,JOT BHANDAL ⛳,1033456,17.22,https://soundcloud.com/bhandal-records-791630822/kaka-all-songs-libaas-teeji?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil Sabh De Vakhre,cooldocpks,411428,6.86,https://soundcloud.com/cooldocpks/dil-sabh-de-vakhre?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Swaah Ban Ke Diljit Punjab 1984,ramandeep786,290665,4.84,https://soundcloud.com/ramandeep786/swaah-ban-ke-diljit-punjab-1984?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Rangroot - Diljit Dosanjh (Punjab 1984),Hakuna Matata,113408,1.89,https://soundcloud.com/getlostintheclouds/rangroot-diljit-dosanjh-punjab-1984?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil pehla jeha nahi reha eh kathor ho gaya,rajverma3135,525861,8.76,https://soundcloud.com/rajverma3135/dil-pehla-jeha-nahi-reha-eh?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil Sabh De Vakhre,cooldocpks,411428,6.86,https://soundcloud.com/cooldocpks/dil-sabh-de-vakhre?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Langhe pani wangu,Chaudhry Hamza Sandhu👑,198182,3.3,https://soundcloud.com/hamza-sandhu-4/langhe-pani-wangu?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Faisley - Kamal Khan,Prabhii Sabharwal,231230,3.85,https://soundcloud.com/prabhii/faisley-kamal-khan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tappay | Harmanjeet | Gurshabad, Jatinder Shah| Saga Music Saayir,214170,3.57,https://soundcloud.com/saayirkaur/tappay-gurshabad-gurlez-akhtar-sat-shri-akaal-england-jatinder-shah-punjabi-song-saga-music?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
[Songs.PK] 08 - Amrinder Gill - Naajra,NnsER,262006,4.37,https://soundcloud.com/nnser/songs-pk-08-amrinder-gill?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sajna mai gama de azab wich rehna va_ Rahat Nursat Fateh Ali Khan- S@JEEL JUTT,★彡MᏘᎦᎧᎧM➻Boyミ★,344581,5.74,https://soundcloud.com/sajeeljuttnewsongs/sajna-mai-gama-de-azab-wich-rehna-va_rahat-nursat-fateh-ali-khan-sjeel-jutt?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Main Nai Auna - Hardeep Garewal,Jaskirat Singh,259863,4.33,https://soundcloud.com/jaskirat-singh-577163539/main-nai-auna-hardeep-garewal?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tenu Pagalpan Lagda (Full Video Song) Balraj New Punjabi Songs 2020 New Romantic Songs 2020-1.mp3,Golden Eagle,278126,4.64,https://soundcloud.com/golden-eagle-372647859/tenu-pagalpan-lagda-full-video?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bekadra - Khan Saab,Dilraj Singh Riar,287739,4.8,https://soundcloud.com/dilraj-singh-riar/bekadra-khan-saab-djjohalcom?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kudi Mardi Aa Tere Te (Happy Raikoti),Bs Multani,254587,4.24,https://soundcloud.com/bs-multani/kudi-mardi-aa-tere-te-happy-raikoti?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Rim Jhim Rim Jhim Pendia Kaniya @ Khan Saab Ft. Pav Dharia,Bαвү Jαтт,300175,5.0,https://soundcloud.com/baby-jatt/rim-jhim-rim-jhim-pendia-kaniya-khan-saab-ft-pav-dharia?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Naina_Sukhwinder_Singh_-_,Waqas Ali 29,262659,4.38,https://soundcloud.com/waqas-ali-29/naina_sukhwinder_singh?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Judaiyan (Punjabi Song) -Master saleem,❤,290403,4.84,https://soundcloud.com/sara-khan-261708406/judaiyan-punjabi-song-master-saleem?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil De Varke Punjabi Sad Song By Roshan Prince,Panku Hsp,264880,4.41,https://soundcloud.com/pankuhsp/dil_de_varke-by_roshan_prince?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Zindagi tere nal. Khan saab,Hassan HK,326169,5.44,https://soundcloud.com/xx-k/zindagi-tere-nal-khan-saab?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kaleyan Reh Gaye Aan,Rikkis Pit Chandigarh..,168580,2.81,https://soundcloud.com/rikkispit/kaleyan-reh-gaye-aan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Asi Zindagi gawa li tainu pyaar v na aya,Manny Ghotra,168452,2.81,https://soundcloud.com/25032015/asi-zindagi-gawa-li-tainu-pyaar-v-na-aya?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sheera Jasvir Ehsaas Remix,JsRomy,305879,5.1,https://soundcloud.com/jsromy/sheera-jasvir-ehsaas-remix?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Sahan Ton Nere,harman-pandher,321322,5.36,https://soundcloud.com/harmanpandher/05-sahan-ton-nere?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
TAREYAN DI LOYE,user916157257,317365,5.29,https://soundcloud.com/user916157257/tareyan-di-loye?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Jaan by Happy_Raikoti,rupixoxo,299495,4.99,https://soundcloud.com/rupixoxo/jaan-by-happy-raikoti?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Vichodeyan Ne Sanu Adha Adha - Amrinder Gill - Sad,Sajjad Naveed,222661,3.71,https://soundcloud.com/sajjad-naveed/vichodeyan-ne-sanu-adha-adha-amrinder-gill-sad?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kaleyan reh gye han,Shavinder Dhaliwal,168087,2.8,https://soundcloud.com/shavinder-dhaliwal/kaleyan-reh-gye-han?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Door by inderjit nikku,Waqas54726,188960,3.15,https://soundcloud.com/waqas54726/door-by-inderjit-nikku?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kalle Kalle Rehan   Jatt James Bond   Rahat Fateh Ali Khan,jessie_km,153561,2.56,https://soundcloud.com/jessie_km/kalle-kalle-rehan-jatt-james-bond-rahat-fateh-ali-khan-amp?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kali Jotta , Sonam Bajwa Jassan Kaur Chohan,217671,3.63,https://soundcloud.com/jasskaurchohan/kali-jotta-nikka-zaildar-2-ammy-virk-sonam-bajwa-latest-punjabi-song-2017-lokdhun-punjabi?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Judaiyaan-Master Saleem Version(BEST OF LUCK),DESI CLASSY SWAGY,291082,4.85,https://soundcloud.com/gswalia/judaiyaan-master-saleem?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
04 - Challi Vangra Judai,littlenikki,203491,3.39,https://soundcloud.com/littlenikki/04-challi-vangra-judai?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dil Darda - (Roshan Prince),userDil PrEet,319925,5.33,https://soundcloud.com/userdil-preet/dil-darda-roshan-prince?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mano Lath Na Jayi,HR❤️Deol,270550,4.51,https://soundcloud.com/raj27kaur/mano-lath-na-jayi-raj-winder?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Raaz-e-Ulfat  OST  Shahzad Sheikh Yumna Zaidi  Geo,Raja Saadain Nazir,311249,5.19,https://soundcloud.com/raja-saadain-nazir-873025150/raaz-e-ulfat-ost-shahzad?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mann Mayal OST - Hum TV New Pakistani Drama Song 2016,Ali hamza,243482,4.06,https://soundcloud.com/alihamza1997/mann-mayal-ost-hum-tv-new-pakistani-drama-song-2016?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tum Mere Paas Raho - HUM TV Drama Serial OST,Pakistani OSTs,163932,2.73,https://soundcloud.com/pakistani-osts/tum-mere-paas-raho-hum-tv-drama-serial-ost?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Meri Zaat Zarra E Benishan Ost Pakistani drama Song by Rahat Fathe Ali khan,Mussawir Iqbal Bangash,315876,5.26,https://soundcloud.com/mussaawir-bangash/meri-zaat-zarra-e-benishan-ost-pakistani-drama-song-by-rahat-fathe-ali-khan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Aap Baithay Hain OST Dhaani  |  Zammad Baig | Pakistani Drama Song  | NFAK,Saad Khan,313210,5.22,https://soundcloud.com/saadkhan_official/aap-baithay-hain-ost-dhaani-zammad-baig-pakistani-drama-song?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mere Meherban Ost Pakistani Drama Song by Rahat Fateh Ali Khan,Mussawir Iqbal Bangash,540236,9.0,https://soundcloud.com/mussaawir-bangash/mere-meherban-ost-pakistani-drama-song-by-rahat-fateh-ali-khan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Jane Wo kaise log the - Pyare Afzal - OST Pakistani Drama Song,Mussawir Iqbal Bangash,196223,3.27,https://soundcloud.com/mussaawir-bangash/jane-wo-kaise-log-the-pyare-afzal-ost-pakistani-drama-song?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Maang OST Pakistani Drama Title Song By Nabeel Shaukat Ali,Sajjad Naveed,255683,4.26,https://soundcloud.com/sajjad-naveed/maang-ost-pakistani-drama?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Main Wo Duniya New Sad Song Pakistani Drama Ost 2k18,Rana Numan,241968,4.03,https://soundcloud.com/rana-numan-814823926/main-wo-duniya-new-sad-song-pakistani-drama-ost-2k18?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Humsafar OST - (Extended Version),Admin PAKISTANIMEDIAWORLD,510181,8.5,https://soundcloud.com/admin-pakistanimediaworld/humsafar-ost-extended-version?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Khamoshi OST - Full Version,Bilal Khan,233425,3.89,https://soundcloud.com/bilalkhanmusic/khamoshi-ost-full-version?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mohabbat Tumse Nafrat Hai - OST - Rahat Fateh Ali Khan,HarPalGeo,318383,5.31,https://soundcloud.com/har-pal-geo/mohabbat-tumse-nafrat-hai-ost-rahat-fateh-ali-khan-1?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Diyar e Dil OST - Full Track,Mubashir1600,295968,4.93,https://soundcloud.com/mubashir1600/diyar-e-dil-ost-full-track?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ost - Dil Kya Kare - Mustafa Zahid & Sharvari Deshpande,Saad Sultan,267413,4.46,https://soundcloud.com/saad-sultan/ost-dil-kya-kare-saad-sultan-ft-mustafa-zahid-sharvari-deshpande?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dillagi Ost Pakistani Drama Song By Rahat Fateh Ali Khan 2016,Mussawir Iqbal Bangash,252497,4.21,https://soundcloud.com/mussaawir-bangash/dillagi-full-ost-drama-song-by-rahat-fateh-ali-khan-2016?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bhool OST by Nabeel Shaukat,Nabeel Shaukat (Official),224099,3.73,https://soundcloud.com/nabeel-shaukat/bhool-ost-by-nabeel-shaukat?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Parchayee Full Ost Lyrical Video _ Ishq to lazawal hota hai.m4a,Kashif Ahmad,208292,3.47,https://soundcloud.com/kashif-ahmad-822100596/parchayee-full-ost-lyrical?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Kahin Deep jalay ost full song,Fasih Sheikh,351504,5.86,https://soundcloud.com/fasih-sheikh-687959245/kahin-deep-jalay-ost-full-song?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mann Maane Na (OST Gul-E-Rana),Made In Pakistan,356735,5.95,https://soundcloud.com/madeinpakistans/mann-maane-na-ost-gul-e-rana?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bedardi ost arydigitals,Maha Laique,247532,4.13,https://soundcloud.com/mahalaique/bedardi-ost-arydigitals?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Khuda Aur Mohabbat OST Season 2 Geo Drama,Muhammad Farrukh,171248,2.85,https://soundcloud.com/farrukh-rko/khuda-aur-mohabbat-ost-season-2-geo-drama?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Bandhay Ek Dour Se  OST  Ahsan Khan  Ushna Shah  H,Raja Saadain Nazir,246544,4.11,https://soundcloud.com/raja-saadain-nazir-873025150/bandhay-ek-dour-se-ost-ahsan?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Tamanna Ost Feat Nabeel Shaukat Ali,*!HAISSAM!*,274573,4.58,https://soundcloud.com/haissam-shabbir/tamanna-ost-feat-nabeel-shaukat-ali?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Zara Yaad kr - OST By Hum Tv,Axhar Qureshi,306000,5.1,https://soundcloud.com/axhar-qureshi/zara-yaad-kr-ost-by-hum-tv?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dhani Drama Title Song   Dhani OST by Zamad Baig   Aap Baithay Hain Balin Pe Song HD (2),Tanveer,313289,5.22,https://soundcloud.com/user-106872882/dhani-drama-title-song-dhani-ost-by-zamad-baig-aap-baithay-hain-balin-pe-song-hd-2?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Dard Rukta Nahi OST   Rahat Fateh Ali Khan   Rock Version,M Hilal Bangash,262348,4.37,https://soundcloud.com/user-766376858/dard-rukta-nahi-ost-rahat-fateh-ali-khan-rock-version?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Qissa Meherbano Ka - OST,Faryal,222981,3.72,https://soundcloud.com/faryal-ali-24/qissa-meherbano-ka?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
▶ Zamana Aaya Hai Be Hijabi Ka - Kalam - E-Iqbal Read By Zia Mohyeddin,Hammas Malik,222766,3.71,https://soundcloud.com/hammas-malik/zamana-aaya-hai-be-hijabi-ka-kalam-e-iqbal-read-by-zia-mohyeddin?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Ali_Zaryoun_Poetry.mp3,Muhammad Usman Khan Kakakhail,486628,8.11,https://soundcloud.com/usman-khan-82/ali_zaryoun_poetry-mp3?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Umran Langian By Usataad Asad Amanat Ali Khan .MP3,Wadi Mughal,989401,16.49,https://soundcloud.com/perfactly-worst/umran-langian-by-usataad-asad-amanat-ali-khan-mp3?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mirpur Express : Remo Biplob | Israt Jahan Jui - Jazzba Media,Jazzba Media,196127,3.27,https://soundcloud.com/remobiplob/hauli-hauli-de-de-pyaar-de-ajay-devgn-tabu-rakul-neha-kakkar-garry-sandhu-tanishk?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Le ja menu door kity jithy  (Coke-Studio),Kashif Ch.,255160,4.25,https://soundcloud.com/kashifalich/le-ja-menu-door-kity-jithy?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Paar Channa De,Asim Minhas,666183,11.1,https://soundcloud.com/asim-minhas/par-chana-de?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Mujhe Ranjha Bana Do Heer Jee - Punjab Nahi Jaungi - Shiraz Uppal,theroyal,243536,4.06,https://soundcloud.com/thegul/mujhe-ranjha-bana-do-heer-jee-punjab-nahi-jaungi-shiraz-uppal?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
Chad Ke Na Javin (MzcPunjab.Com),Mayank Thakur 8,240557,4.01,https://soundcloud.com/mayank-thakur-9/chad-ke-na-javin-mzcpunjabcom?utm_medium=api&utm_campaign=social_sharing&utm_source=id_319702
